"id","titulo","adulto","orcamento","idioma_original","popularidade","data_de_estreia","resumo","receita","duracao","genero","ator_1","ator_2","ator_3","ator_4","ator_5","dirigido_por","escrito_por_1","escrito_por_2","historia_original"
24232,"Is It College Yet?",False,0,"en",1.0,"2002-01-01","All vile things must come to an end, and for Daria Morgendorffer that means it's time to look beyond high school to college. Our little girl has grown up so fast. It's time for higher learning, lowered expectations, and a heavy dose of sarcasm in this special movie presentation. Follow Daria as she visits a college campus, councils her friend Jane, sets things straight with her boyfriend Tom, and",0.0,90.0,"Comedy","Tracy Grandstaff","Wendy Hoopes","","","","Karen Disher","","",""
17165,"Bleach the Movie: Fade to Black",False,0,"ja",6.0,"2008-12-13","A mysterious reiatsu (spiritual particle) explosion occurs in the center of Seireitei in Soul Society, causing it to be destroyed. At the exact same time, a major change overwhelms Kuchiki Rukia, which leaves her losing something important inside. Urahara Kisuke sends Kurosaki Ichigo to Soul Society to investigate the disturbance. Upon reaching Seireitei, Ichigo is attacked by his ally shinigamis",0.0,94.0,"Action","Fumiko Orikasa","Masakazu Morita","Kentarō Itō","Aya Hirano","Hiroshi Kamiya","Noriyuki Abe","Natsuko Takahashi","","Tite Kubo"
62289,"A Good Night to Die",False,0,"it",0.0,"2003-01-01","One day in the life of a hit man, Ronnie, who spends it trying to save the life of fellow hit man, August, who he had brought into the business three years ago. August has become a real problem for some of the bosses around town, and Ronnie will soon find out just what his Frankenstein's monster will cost him.",0.0,100.0,"Comedy","Michael Rapaport","Gary Stretch","Seymour Cassel","Robin Givens","Deborah Harry","Craig Singer","","",""
90034,"The Tale of the Fox",False,0,"fr",0.0,"1937-04-09","In the kingdom of animals, Master Fox is used to trick and fool everyone. So the King, the Lion, receives more and more complaints about him. He orders that Master Fox is arrested and brought to him.",0.0,65.0,"Comedy","Romain Bouquet","Sylvain Itkine","Sylvia Bataille","Jaime Plama","Claude Dauphin","Wladyslaw Starewicz","Irene Starewicz","Wladyslaw Starewicz","Johann Wolfgang Goethe"
116312,"The National Shotgun",False,0,"es",1.0,"1978-09-14","A catalan manufacturer of intercoms travels to Madrid, accompanied by his mistress, to attend a hunt that he has organized. Its main purpose is to mix with people of high society to improve their business. All seems well until the owner of the farm shows full authority over James, who is the real organizer of the meeting. The celebration is diverse characters who live next to absurd situations.",1622164.0,95.0,"Comedy","José Sazatornil","Luis Escobar","José Luis López Vázquez","Antonio Ferrandis","Agustín González","Luis García Berlanga","Rafael Azcona","Luis García Berlanga",""
14353,"Repo! The Genetic Opera",False,0,"en",9.0,"2008-07-18","A worldwide epidemic encourages a bio-tech company to launch an organ-financing program similar in nature to a standard car loan. The repossession clause is a killer, however.",188126.0,98.0,"Comedy","Alexa PenaVega","Paul Sorvino","Anthony Stewart Head","Sarah Brightman","Paris Hilton","Darren Lynn Bousman","","",""
89056,"Double Game",False,0,"it",0.0,"1977-10-13","Drugs, murders, robberies. In Turin, violence is an everyday fact of life, but a mysterious vigilante starts cleaning up the streets. In fact, the killer is a cop, Moretti, who went undercover to do the dirty work he couldn't do in cop's clothing.",0.0,0.0,"Action","George Hilton","","","","","Carlo Ausino","","",""
51447,"Trophy Wife",False,0,"fr",10.0,"2010-11-10","A housewife takes over her husband's umbrella business after his illness.",1611000.0,103.0,"Comedy","Catherine Deneuve","Gérard Depardieu","Fabrice Luchini","Karin Viard","Jérémie Renier","François Ozon","François Ozon","",""
27462,"Slave Girls from Beyond Infinity",False,0,"en",1.0,"1987-09-18","Lovely and resourceful Daria and Tisa escape a space gulag only to crash land on a nearby world where a guy in tight pants named Zed is playing The Most Dangerous Game. Zed turns the girls and another guest loose in his jungle preserve to serve as the prey in a mad hunt. Armed only with knives and their wits, the girls must battle their way across the jungle to a hidden arms cache before Zed catches and kills them.",0.0,80.0,"Action","Elizabeth Kaitan","Cindy Beal","Don Scribner","Brinke Stevens","Carl Horner","Ken Dixon","","",""
38770,"Major Barbara",False,0,"en",0.0,"1941-05-14","A young and idealistic woman, who has adopted the Salvation Army and whose father is an armament industrialist, will save more souls directing her father's business. A comedy with social commentary.",0.0,131.0,"Comedy","Wendy Hiller","Rex Harrison","Robert Morley","Robert Newton","Sybil Thorndike","Gabriel Pascal","George Bernard Shaw","",""
14787,"Tom and Jerry: The Magic Ring",False,0,"en",5.0,"2002-03-12","The world's favourite cat and mouse team bounds back into action in an all-new full-length animated adventure certain to cast its spell over the entire family Left in charge of a priceless magical ring by his young wizard master, Tom is horrified when the ring gets stuck on Jerry's head, who then runs off into the city! Before you can say ""abracadabra"", the entire town is hot on our heroes' tails",0.0,62.0,"Comedy","Jeff Bennett","Frank Welker","Charlie Schlatter","Jim Cummings","","James T. Walker","","",""
332976,"Absolution",False,0,"en",6.0,"2015-05-04","When a contract killer (Steven Seagal) encounters a girl on the run from a dangerous mob boss (Vinnie Jones) with powerful political ties, running a human trafficking operation, he is torn between protecting the girl, and remaining loyal to the government agency that hired him.",0.0,95.0,"Action","Steven Seagal","Byron Mann","Josh Barnett","Adina Stetcu","Massimo Dobrovic","Keoni Waxman","","",""
44412,"Company Man",False,0,"en",2.0,"2000-03-09","Set in the 1960's, a school teacher pretends to be a CIA spy to get his nagging wife off his back. He helps a Russian ballet dancer defect and is then sent to Cuba to locate ""Agent X"" for the CIA.",0.0,86.0,"Comedy","Alan Cumming","Anthony LaPaglia","Denis Leary","Douglas McGrath","John Turturro","Douglas McGrath","","",""
710,"GoldenEye",False,58000000,"en",26.0,"1995-11-16","James Bond must unmask the mysterious head of the Janus Syndicate and prevent the leader from utilizing the GoldenEye weapons system to inflict devastating revenge on Britain.",352194034.0,130.0,"Action","Pierce Brosnan","Sean Bean","Izabella Scorupco","Famke Janssen","Joe Don Baker","Martin Campbell","Jeffrey Caine","Bruce Feirstein",""
376599,"Miles Jupp: Is The Chap You're Thinking Of",False,0,"en",0.0,"2015-11-13","Miles Jupp – star of Rev. and host of Radio 4’s The News Quiz – returned to stand up in 2014 with this brand new show which toured the UK and played in London’s West End. In Miles Jupp Is The Chap You’re Thinking Of he discusses/touches upon/rants about himself, you, domestic imprisonment, fatherhood, having to have opinions, hot drinks, the bloody government, housing, the ageing process, other people’s pants and, inevitably, a number of other things. Pretty spicy stuff, I’m sure you’ll agree. Bits of it are mild-mannered, and some of it probably seems a tad on the stroppy side. Ultimately, though, it’s a man standing on a stage, facing an audience, talking about some stuff and in the process aiming to cover the cost of his white goods.  This special performance of the show was recorded at The Theatre Royal, Margate",0.0,102.0,"Comedy","Miles Jupp","","","","","","","",""
20181,"Tunnel Rats",False,8000000,"en",5.0,"2008-05-31","During the Vietnam War [1959-1975] a special US combat unit is sent out to hunt and kill the Viet Cong soldiers in a man-to-man combat in the endless tunnels underneath the jungle of Vietnam. Suicide squads of a special kind.",0.0,92.0,"Action","Michael Paré","Wilson Bethel","Mitch Eakins","Erik Eidem","Brandon Fobbs","Uwe Boll","","",""
230179,"Big Game",False,8500000,"en",12.0,"2014-09-05","Air Force One is shot down by terrorists, leaving the President of the United States stranded in the wilderness. 13-year old Oskari is also in that wilderness, on a hunting mission to prove his maturity to his kinsfolk by tracking down a deer, but instead discovers the President in an escape pod. With the terrorists closing in to capture their prize, the unlikely duo team up to escape their hunters.",7500000.0,90.0,"Action","Samuel L. Jackson","Onni Tommila","Ted Levine","Victor Garber","Felicity Huffman","Jalmari Helander","","",""
63887,"The Great Impostor",False,0,"en",0.0,"1961-03-01","Fitionalized account of Ferdinand Waldo Demara Jr. who stole or created fictional identities and worked in a variety of occupations, most quite successfully.",0.0,113.0,"Comedy","Tony Curtis","Karl Malden","Edmond O'Brien","Arthur O'Connell","Gary Merrill","Robert Mulligan","Liam O'Brien","",""
53392,"His New Profession",False,0,"en",0.0,"1914-08-31","Charlie takes care of a man in a wheelchair.",0.0,16.0,"Comedy","Charlie Chaplin","Jess Dandy","Charley Chase","Cecile Arnold","Harry McCoy","Charlie Chaplin","","",""
40192,"Je préfère qu'on reste amis",False,0,"en",1.0,"2005-02-23","Claude Mendelbaum est un informaticien trentenaire, célibataire, timide, hypocondriaque et transparent. Depuis Vicky, sa dernière histoire d'amour, il a du mal à remonter la pente. Son travail dans une grande tour de la Défense, peu propice aux rencontres amoureuses, lui prend tout son temps, alors forcément les chances de rencontrer ""LA"" femme sont infiniment réduites.",0.0,100.0,"Comedy","Jean-Paul Rouve","Annie Girardot","Jonathan Lambert","Isabelle Renauld","Yves Jacques","Eric Toledano","","",""
43414,"Rock n' Roll Nerd",False,0,"en",0.0,"2008-08-08","ROCK N ROLL NERD is an intimate tale that charts Tim Minchin’s meteoric rise from obscurity to celebrity. Capturing every moment of Tim’s first frenzied break onto the comedy scene the documentary weaves never-before-seen performance footage, backstage antics, home footage and candid interviews into a funny and deeply personal story of love and ambition.",0.0,89.0,"Comedy","Tim Minchin","","","","","Rhian Skirving","Rhian Skirving","",""
160155,"Life Is Ruff",False,0,"fr",2.0,"2005-01-13","Calvin Wheeler is a scheming 13-year-old boy with everything going for him, except for an original issue of his precious comic book collection. When a prized show-dog chases him down while skateboarding one day, his owner inadvertently convinces him to adopt and train a dog of his own. However the only one available, is an uncouth stray Labrador/St. Bernard-mix named Tyko from a local animal shelter, who proves to be more than anybody can handle.",0.0,84.0,"Comedy","Kyle Massey","Kay Panabaker","Mitchel Musso","Carter Jenkins","Mark Christopher Lawrence","Charles Haid","","",""
296503,"Dude Bro Party Massacre III",False,0,"en",3.0,"2015-06-13","In the wake of two back-to-back mass murders on Chico's frat row, loner Brent Chirino must infiltrate the ranks of a popular fraternity to investigate his twin brother's murder at the hands of the serial killer known as ""Motherface.""",0.0,91.0,"Comedy","Alec Owen","Patton Oswalt","Paul Prado","Olivia Taylor Dudley","Nina Hartley","Tomm Jacobsen","","",""
74629,"Attack of the 50 Ft. Woman",False,0,"en",2.0,"1993-12-11","Nancy Archer has had an alien encounter and it's left her 50 ft. tall! Now she sees the men in her life from a new angle - looking down on them - and it's time to fight back.",0.0,85.0,"Comedy","Daryl Hannah","Frances Fisher","William Windom","Cristi Conaway","Paul Benedict","Christopher Guest","","",""
32338,"Every Jack has a Jill",False,0,"en",12.0,"2009-07-29","Jack is encouraged to take the romantic Paris vacation he won, despite just being dumped by his girlfriend. His trip soon devolves into chaos and adventure, when his luggage is swapped for a French businesswoman's belongings who soon takes a liking to his belongings -- especially his shoes -- and sets out to find him.",0.0,81.0,"Comedy","Mélanie Laurent","Justin Bartha","Billy Boyd","Jessica Paré","Yvon Back","Jennifer Devoldère","","",""
